id	name	full_time_course	time_18h	time_48h
ENSG00000043462	LCP2	All	All	All
ENSG00000043514	TRIT1	Yers-Salm	Yers-Salm	non-DE
ENSG00000044090	CUL7	18 h	All	non-DE
ENSG00000044115	CTNNA1	18 h	All	non-DE
ENSG00000044446	PHKA2	non-DE	non-DE	non-DE
ENSG00000044459	CNTLN	Yers-Salm	non-DE	non-DE
ENSG00000044574	HSPA5	non-DE	Yers-Salm	non-DE
ENSG00000046647	GEMIN8	48 h	Yers-Salm	All
ENSG00000046651	OFD1	48 h	non-DE	All
ENSG00000047056	WDR37	non-DE	Virulent	non-DE
ENSG00000047188	YTHDC2	non-DE	non-DE	non-DE
ENSG00000047230	CTPS2	non-DE	non-DE	non-DE
ENSG00000047249	ATP6V1H	18 & 48 h	All	All
ENSG00000047315	POLR2B	non-DE	non-DE	non-DE
ENSG00000047346	FAM214A	18 & 48 h	Virulent	All
ENSG00000047365	ARAP2	48 h	Yers-Salm	All
ENSG00000047410	TPR	non-DE	non-DE	non-DE
ENSG00000047457	CP	non-DE	Yers-Salm	non-DE
ENSG00000047578	KIAA0556	18 h	All	non-DE
ENSG00000047579	DTNBP1	48 h	non-DE	All
ENSG00000047597	XK	18 h	All	non-DE
ENSG00000047621	C12orf4	18 & 48 h	All	All
ENSG00000047634	SCML1	non-DE	non-DE	non-DE
ENSG00000047644	WWC3	non-DE	non-DE	non-DE
ENSG00000047648	ARHGAP6	non-DE	MTB	non-DE
ENSG00000047662	FAM184B	48 h	non-DE	MTB
ENSG00000047849	MAP4	18 h	Virulent	non-DE
ENSG00000047932	GOPC	Yers-Salm	Yers-Salm	non-DE
ENSG00000047936	ROS1	18 h	All	non-DE
ENSG00000048028	USP28	Yers-Salm	Yers-Salm	non-DE
ENSG00000048052	HDAC9	non-DE	non-DE	non-DE
ENSG00000048140	TSPAN17	non-DE	non-DE	non-DE
ENSG00000048162	NOP16	18 h	Virulent	non-DE
ENSG00000048342	CC2D2A	18 & 48 h	All	All
ENSG00000048392	RRM2B	Yers-Salm	Yers-Salm	non-DE
ENSG00000048405	ZNF800	non-DE	non-DE	non-DE
ENSG00000048471	SNX29	48 h	non-DE	All
ENSG00000048544	MRPS10	non-DE	non-DE	non-DE
ENSG00000048649	RSF1	18 h	All	non-DE
ENSG00000048707	VPS13D	non-DE	non-DE	non-DE
ENSG00000048740	CELF2	18 & 48 h	All	All
ENSG00000048828	FAM120A	non-DE	Yers-Salm	non-DE
ENSG00000048991	R3HDM1	18 h	All	non-DE
ENSG00000049089	COL9A2	18 h	All	non-DE
ENSG00000049130	KITLG	48 h	non-DE	All
ENSG00000049167	ERCC8	18 h	Virulent	non-DE
ENSG00000049192	ADAMTS6	non-DE	non-DE	non-DE
ENSG00000049239	H6PD	18 & 48 h	All	Yers-Salm
ENSG00000049245	VAMP3	non-DE	non-DE	Yers-Salm
ENSG00000049246	PER3	18 & 48 h	All	All
ENSG00000049249	TNFRSF9	18 & 48 h	All	All
ENSG00000049323	LTBP1	18 & 48 h	All	All
ENSG00000049449	RCN1	48 h	non-DE	All
ENSG00000049541	RFC2	18 h	All	Yers-Salm
ENSG00000049618	ARID1B	non-DE	Yers-Salm	non-DE
ENSG00000049656	CLPTM1L	non-DE	Yers-Salm	non-DE
ENSG00000049759	NEDD4L	18 h	MTB	non-DE
ENSG00000049769	PPP1R3F	non-DE	non-DE	non-DE
ENSG00000049860	HEXB	48 h	non-DE	All
ENSG00000049883	PTCD2	18 h	Virulent	non-DE
ENSG00000050130	JKAMP	18 h	All	non-DE
ENSG00000050327	ARHGEF5	18 h	All	non-DE
ENSG00000050344	NFE2L3	48 h	Yers-Salm	All
ENSG00000050393	MCUR1	18 h	All	Yers-Salm
ENSG00000050405	LIMA1	48 h	non-DE	All
ENSG00000050426	LETMD1	18 & 48 h	All	All
ENSG00000050438	SLC4A8	18 & 48 h	All	All
ENSG00000050730	TNIP3	All	All	All
ENSG00000050748	MAPK9	non-DE	non-DE	non-DE
ENSG00000050767	COL23A1	48 h	non-DE	MTB
ENSG00000050820	BCAR1	non-DE	non-DE	non-DE
ENSG00000051009	FAM160A2	18 h	All	Yers-Salm
ENSG00000051108	HERPUD1	48 h	Yers-Salm	All
ENSG00000051128	HOMER3	All	All	All
ENSG00000051180	RAD51	18 h	All	Yers-Salm
ENSG00000051341	POLQ	18 h	All	Yers-Salm
ENSG00000051382	PIK3CB	18 & 48 h	All	All
ENSG00000051523	CYBA	non-DE	non-DE	non-DE
ENSG00000051596	THOC3	18 h	All	non-DE
ENSG00000051620	HEBP2	non-DE	non-DE	MTB
ENSG00000051825	MPHOSPH9	18 h	All	non-DE
ENSG00000052126	PLEKHA5	non-DE	Yers-Salm	non-DE
ENSG00000052723	SIKE1	non-DE	non-DE	non-DE
ENSG00000052749	RRP12	Yers-Salm	Virulent	non-DE
ENSG00000052795	FNIP2	18 h	Virulent	non-DE
ENSG00000052802	MSMO1	18 h	Virulent	non-DE
ENSG00000052841	TTC17	non-DE	Yers-Salm	non-DE
ENSG00000053254	FOXN3	18 h	Virulent	non-DE
ENSG00000053371	AKR7A2	18 & 48 h	All	Yers-Salm
ENSG00000053372	MRTO4	18 h	All	non-DE
ENSG00000053438	NNAT	non-DE	non-DE	non-DE
ENSG00000053501	USE1	48 h	non-DE	All
ENSG00000053702	NRIP2	48 h	Virulent	All
ENSG00000053747	LAMA3	18 & 48 h	All	All
ENSG00000053770	AP5M1	non-DE	Yers-Salm	non-DE
ENSG00000053900	ANAPC4	non-DE	non-DE	non-DE
ENSG00000053918	KCNQ1	18 & 48 h	All	All
ENSG00000054116	TRAPPC3	non-DE	non-DE	non-DE
ENSG00000054118	THRAP3	Yers-Salm	non-DE	non-DE
ENSG00000054148	PHPT1	18 h	All	non-DE
ENSG00000054219	LY75	48 h	Yers-Salm	All
ENSG00000054267	ARID4B	18 h	All	non-DE
ENSG00000054277	OPN3	48 h	non-DE	All
ENSG00000054282	SDCCAG8	18 h	All	non-DE
ENSG00000054356	PTPRN	48 h	non-DE	Yers-Salm
ENSG00000054392	HHAT	18 h	Virulent	non-DE
ENSG00000054523	KIF1B	18 & 48 h	All	All
ENSG00000054598	FOXC1	48 h	Yers-Salm	All
ENSG00000054611	TBC1D22A	48 h	non-DE	All
ENSG00000054690	PLEKHH1	Yers-Salm	non-DE	Yers-Salm
ENSG00000054793	ATP9A	non-DE	non-DE	non-DE
ENSG00000054965	FAM168A	18 & 48 h	All	All
ENSG00000054967	RELT	18 & 48 h	All	All
ENSG00000054983	GALC	non-DE	Yers-Salm	non-DE
ENSG00000055044	NOP58	18 h	Virulent	non-DE
ENSG00000055070	SZRD1	non-DE	non-DE	non-DE
ENSG00000055130	CUL1	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000055147	FAM114A2	non-DE	non-DE	non-DE
ENSG00000055163	CYFIP2	non-DE	non-DE	non-DE
ENSG00000055208	TAB2	18 h	All	non-DE
ENSG00000055211	GINM1	18 h	All	Yers-Salm
ENSG00000055332	EIF2AK2	48 h	Yers-Salm	All
ENSG00000055483	USP36	18 & 48 h	All	All
ENSG00000055609	KMT2C	non-DE	non-DE	non-DE
ENSG00000055732	MCOLN3	18 h	All	Yers-Salm
ENSG00000055813	CCDC85A	non-DE	non-DE	non-DE
ENSG00000055917	PUM2	non-DE	non-DE	non-DE
ENSG00000055950	MRPL43	Yers-Salm	Yers-Salm	non-DE
ENSG00000055957	ITIH1	18 h	All	Yers-Salm
ENSG00000056050	C4orf27	non-DE	non-DE	non-DE
ENSG00000056097	ZFR	48 h	non-DE	All
ENSG00000056277	ZNF280C	non-DE	non-DE	non-DE
ENSG00000056558	TRAF1	All	All	All
ENSG00000056586	RC3H2	18 h	All	non-DE
ENSG00000056661	PCGF2	non-DE	non-DE	non-DE
ENSG00000056736	IL17RB	non-DE	non-DE	non-DE
ENSG00000056972	TRAF3IP2	All	All	All
ENSG00000057019	DCBLD2	18 h	All	Yers-Salm
ENSG00000057252	SOAT1	18 & 48 h	Virulent	MTB
ENSG00000057608	GDI2	non-DE	non-DE	Yers-Salm
ENSG00000057657	PRDM1	All	All	non-DE
ENSG00000057663	ATG5	non-DE	non-DE	non-DE
ENSG00000057704	TMCC3	18 & 48 h	All	All
ENSG00000057757	PITHD1	18 & 48 h	All	All
ENSG00000057935	MTA3	Yers-Salm	non-DE	non-DE
ENSG00000058056	USP13	48 h	Yers-Salm	All
ENSG00000058063	ATP11B	18 & 48 h	All	All
ENSG00000058085	LAMC2	48 h	Yers-Salm	All
ENSG00000058091	CDK14	All	All	All
ENSG00000058262	SEC61A1	Yers-Salm	Yers-Salm	non-DE
ENSG00000058272	PPP1R12A	non-DE	non-DE	non-DE
ENSG00000058335	RASGRF1	non-DE	non-DE	Yers-Salm
ENSG00000058453	CROCC	18 & 48 h	All	All
ENSG00000058600	POLR3E	18 h	Virulent	non-DE
ENSG00000058668	ATP2B4	non-DE	non-DE	non-DE
ENSG00000058673	ZC3H11A	18 h	All	non-DE
ENSG00000058729	RIOK2	non-DE	non-DE	non-DE
ENSG00000058799	YIPF1	non-DE	Yers-Salm	non-DE
ENSG00000058804	NDC1	18 h	All	Yers-Salm
ENSG00000058866	DGKG	Yers-Salm	non-DE	non-DE
ENSG00000059122	FLYWCH1	Yers-Salm	Yers-Salm	non-DE
ENSG00000059145	UNKL	18 h	All	non-DE
ENSG00000059377	TBXAS1	18 h	Virulent	non-DE
ENSG00000059378	PARP12	All	Yers-Salm	All
ENSG00000059573	ALDH18A1	18 h	Virulent	non-DE
ENSG00000059588	TARBP1	Yers-Salm	Yers-Salm	non-DE
ENSG00000059691	PET112	18 & 48 h	All	Yers-Salm
ENSG00000059728	MXD1	All	All	All
ENSG00000059758	CDK17	18 h	All	non-DE
ENSG00000059769	DNAJC25	Yers-Salm	non-DE	non-DE
ENSG00000059804	SLC2A3	All	All	All
ENSG00000059915	PSD	non-DE	non-DE	non-DE
ENSG00000060069	CTDP1	18 h	All	non-DE
ENSG00000060138	YBX3	non-DE	non-DE	non-DE
ENSG00000060237	WNK1	non-DE	Yers-Salm	Yers-Salm
ENSG00000060339	CCAR1	non-DE	non-DE	non-DE
ENSG00000060491	OGFR	Yers-Salm	non-DE	non-DE
ENSG00000060558	GNA15	18 & 48 h	All	All
ENSG00000060642	PIGV	non-DE	Yers-Salm	non-DE
ENSG00000060656	PTPRU	Yers-Salm	Yers-Salm	non-DE
ENSG00000060688	SNRNP40	18 h	Virulent	non-DE
ENSG00000060749	QSER1	18 h	Yers-Salm	non-DE
ENSG00000060762	MPC1	18 & 48 h	All	Virulent
ENSG00000060971	ACAA1	non-DE	non-DE	non-DE
ENSG00000060982	BCAT1	non-DE	non-DE	non-DE
ENSG00000061273	HDAC7	non-DE	Yers-Salm	non-DE
ENSG00000061656	SPAG4	18 h	Virulent	Yers-Salm
ENSG00000061676	NCKAP1	non-DE	non-DE	non-DE
ENSG00000061794	MRPS35	18 h	All	non-DE
ENSG00000061918	GUCY1B3	48 h	non-DE	MTB
ENSG00000061936	SFSWAP	non-DE	non-DE	non-DE
ENSG00000061938	TNK2	Yers-Salm	Yers-Salm	MTB
ENSG00000061987	MON2	18 h	Virulent	non-DE
ENSG00000062194	GPBP1	18 h	All	non-DE
ENSG00000062282	DGAT2	18 & 48 h	Yers-Salm	All
ENSG00000062370	ZNF112	non-DE	non-DE	non-DE
ENSG00000062485	CS	18 h	Virulent	non-DE
ENSG00000062582	MRPS24	non-DE	Yers-Salm	non-DE
ENSG00000062598	ELMO2	18 & 48 h	All	All
ENSG00000062650	WAPAL	non-DE	Yers-Salm	non-DE
ENSG00000062716	VMP1	All	All	All
ENSG00000062725	APPBP2	18 h	All	non-DE
ENSG00000062822	POLD1	18 h	All	Yers-Salm
ENSG00000063046	EIF4B	18 & 48 h	All	All
ENSG00000063127	SLC6A16	18 h	Yers-Salm	non-DE
ENSG00000063169	GLTSCR1	18 h	All	non-DE
ENSG00000063176	SPHK2	non-DE	non-DE	non-DE
ENSG00000063177	RPL18	18 & 48 h	All	All
ENSG00000063180	CA11	non-DE	non-DE	non-DE
ENSG00000063241	ISOC2	18 h	All	Yers-Salm
ENSG00000063244	U2AF2	non-DE	non-DE	non-DE
ENSG00000063245	EPN1	48 h	Yers-Salm	All
ENSG00000063322	MED29	non-DE	non-DE	non-DE
ENSG00000063438	AHRR	48 h	non-DE	All
ENSG00000063587	ZNF275	non-DE	non-DE	non-DE
ENSG00000063601	MTMR1	non-DE	non-DE	non-DE
ENSG00000063660	GPC1	18 h	All	non-DE
ENSG00000063761	ADCK1	18 & 48 h	All	All
ENSG00000063854	HAGH	Yers-Salm	non-DE	non-DE
ENSG00000063978	RNF4	non-DE	non-DE	non-DE
ENSG00000064012	CASP8	Yers-Salm	non-DE	non-DE
ENSG00000064042	LIMCH1	48 h	non-DE	All
ENSG00000064102	ASUN	non-DE	Yers-Salm	Yers-Salm
ENSG00000064115	TM7SF3	18 h	All	non-DE
ENSG00000064199	SPA17	non-DE	non-DE	non-DE
ENSG00000064201	TSPAN32	18 & 48 h	All	All
ENSG00000064225	ST3GAL6	18 h	All	Yers-Salm
ENSG00000064313	TAF2	non-DE	Yers-Salm	non-DE
ENSG00000064393	HIPK2	18 & 48 h	All	All
ENSG00000064419	TNPO3	non-DE	Yers-Salm	non-DE
ENSG00000064490	RFXANK	non-DE	non-DE	non-DE
ENSG00000064545	TMEM161A	18 h	Virulent	non-DE
ENSG00000064547	LPAR2	18 & 48 h	All	All
ENSG00000064601	CTSA	non-DE	non-DE	non-DE
ENSG00000064607	SUGP2	non-DE	non-DE	non-DE
ENSG00000064651	SLC12A2	Yers-Salm	Yers-Salm	non-DE
ENSG00000064652	SNX24	18 & 48 h	All	All
ENSG00000064655	EYA2	All	Virulent	Yers-Salm
ENSG00000064666	CNN2	Yers-Salm	non-DE	Yers-Salm
ENSG00000064687	ABCA7	48 h	non-DE	All
ENSG00000064703	DDX20	non-DE	non-DE	non-DE
ENSG00000064726	BTBD1	non-DE	Yers-Salm	non-DE
ENSG00000064763	FAR2	Yers-Salm	non-DE	non-DE
ENSG00000064787	BCAS1	non-DE	non-DE	non-DE
ENSG00000064886	CHI3L2	All	All	All
ENSG00000064932	SBNO2	All	All	All
ENSG00000064933	PMS1	18 h	All	non-DE
ENSG00000064961	HMG20B	non-DE	non-DE	Yers-Salm
ENSG00000064989	CALCRL	non-DE	Yers-Salm	non-DE
ENSG00000064995	TAF11	non-DE	non-DE	non-DE
ENSG00000064999	ANKS1A	Yers-Salm	Yers-Salm	non-DE
ENSG00000065000	AP3D1	non-DE	non-DE	non-DE
ENSG00000065029	ZNF76	non-DE	Yers-Salm	non-DE
ENSG00000065054	SLC9A3R2	non-DE	Yers-Salm	non-DE
ENSG00000065057	NTHL1	18 & 48 h	All	All
ENSG00000065060	UHRF1BP1	Yers-Salm	non-DE	non-DE
ENSG00000065135	GNAI3	Yers-Salm	non-DE	non-DE
ENSG00000065150	IPO5	18 h	All	Yers-Salm
ENSG00000065154	OAT	non-DE	non-DE	non-DE
ENSG00000065183	WDR3	18 h	Virulent	non-DE
ENSG00000065243	PKN2	Yers-Salm	non-DE	non-DE
ENSG00000065268	WDR18	18 h	All	Yers-Salm
ENSG00000065308	TRAM2	18 h	Virulent	non-DE
ENSG00000065320	NTN1	18 & 48 h	All	All
ENSG00000065328	MCM10	18 h	All	non-DE
ENSG00000065357	DGKA	18 & 48 h	All	All
ENSG00000065413	ANKRD44	18 h	Yers-Salm	non-DE
ENSG00000065427	KARS	18 h	Virulent	non-DE
ENSG00000065457	ADAT1	48 h	non-DE	All
ENSG00000065485	PDIA5	18 h	All	non-DE
ENSG00000065491	TBC1D22B	All	All	All
ENSG00000065518	NDUFB4	non-DE	non-DE	non-DE
ENSG00000065526	SPEN	18 & 48 h	All	All
ENSG00000065534	MYLK	18 & 48 h	Virulent	All
ENSG00000065548	ZC3H15	non-DE	Yers-Salm	non-DE
ENSG00000065559	MAP2K4	18 h	All	non-DE
ENSG00000065600	TMEM206	Yers-Salm	non-DE	non-DE
ENSG00000065613	SLK	non-DE	non-DE	non-DE
ENSG00000065615	CYB5R4	non-DE	non-DE	non-DE
ENSG00000065665	SEC61A2	non-DE	Virulent	non-DE
ENSG00000065675	PRKCQ	48 h	non-DE	All
ENSG00000065802	ASB1	Yers-Salm	non-DE	non-DE
ENSG00000065809	FAM107B	18 h	Virulent	non-DE
ENSG00000065833	ME1	18 h	Virulent	Yers-Salm
ENSG00000065882	TBC1D1	non-DE	non-DE	non-DE
ENSG00000065883	CDK13	18 h	Virulent	non-DE
ENSG00000065911	MTHFD2	48 h	non-DE	All
ENSG00000065923	SLC9A7	non-DE	non-DE	non-DE
ENSG00000065970	FOXJ2	18 h	Yers-Salm	non-DE
ENSG00000065978	YBX1	18 & 48 h	All	Virulent
ENSG00000065989	PDE4A	18 & 48 h	All	All
ENSG00000066027	PPP2R5A	non-DE	non-DE	non-DE
ENSG00000066032	CTNNA2	non-DE	non-DE	non-DE
ENSG00000066044	ELAVL1	48 h	non-DE	All
ENSG00000066056	TIE1	non-DE	non-DE	non-DE
ENSG00000066084	DIP2B	18 & 48 h	All	All
ENSG00000066117	SMARCD1	non-DE	Yers-Salm	non-DE
ENSG00000066135	KDM4A	non-DE	Yers-Salm	non-DE
ENSG00000066136	NFYC	non-DE	non-DE	non-DE
ENSG00000066185	ZMYND12	non-DE	non-DE	non-DE
ENSG00000066230	SLC9A3	non-DE	non-DE	non-DE
ENSG00000066279	ASPM	18 & 48 h	non-DE	Yers-Salm
ENSG00000066294	CD84	non-DE	non-DE	non-DE
ENSG00000066322	ELOVL1	non-DE	non-DE	non-DE
ENSG00000066336	SPI1	18 h	All	non-DE
ENSG00000066379	ZNRD1	non-DE	non-DE	non-DE
ENSG00000066382	MPPED2	48 h	non-DE	All
ENSG00000066422	ZBTB11	non-DE	Yers-Salm	non-DE
ENSG00000066427	ATXN3	non-DE	non-DE	non-DE
ENSG00000066455	GOLGA5	18 h	All	non-DE
ENSG00000066557	LRRC40	non-DE	non-DE	non-DE
ENSG00000066583	ISOC1	48 h	non-DE	All
ENSG00000066651	TRMT11	non-DE	non-DE	non-DE
ENSG00000066654	THUMPD1	non-DE	non-DE	non-DE
ENSG00000066697	MSANTD3	18 & 48 h	All	All
ENSG00000066735	KIF26A	Yers-Salm	Yers-Salm	non-DE
ENSG00000066739	ATG2B	non-DE	non-DE	non-DE
ENSG00000066777	ARFGEF1	non-DE	non-DE	non-DE
ENSG00000066827	ZFAT	48 h	non-DE	All
ENSG00000066855	MTFR1	non-DE	Yers-Salm	non-DE
ENSG00000066923	STAG3	18 & 48 h	All	Yers-Salm
ENSG00000066926	FECH	18 & 48 h	All	All
ENSG00000066933	MYO9A	non-DE	non-DE	non-DE
ENSG00000067048	DDX3Y	non-DE	non-DE	non-DE
ENSG00000067057	PFKP	48 h	non-DE	MTB
ENSG00000067064	IDI1	non-DE	Virulent	non-DE
ENSG00000067066	SP100	Yers-Salm	Yers-Salm	non-DE
ENSG00000067082	KLF6	All	Virulent	All
ENSG00000067113	PPAP2A	18 h	Virulent	non-DE
ENSG00000067141	NEO1	18 h	Yers-Salm	Yers-Salm
ENSG00000067167	TRAM1	48 h	non-DE	All
ENSG00000067177	PHKA1	non-DE	non-DE	Yers-Salm
ENSG00000067182	TNFRSF1A	Yers-Salm	Yers-Salm	non-DE
ENSG00000067191	CACNB1	Yers-Salm	non-DE	non-DE
ENSG00000067208	EVI5	non-DE	non-DE	non-DE
ENSG00000067221	STOML1	18 h	Virulent	MTB
ENSG00000067225	PKM	48 h	non-DE	MTB
ENSG00000067248	DHX29	non-DE	non-DE	non-DE
ENSG00000067334	DNTTIP2	18 h	MTB	non-DE
ENSG00000067365	METTL22	non-DE	non-DE	MTB
ENSG00000067369	TP53BP1	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000067445	TRO	18 h	All	non-DE
ENSG00000067533	RRP15	18 h	Virulent	non-DE
ENSG00000067560	RHOA	18 h	Yers-Salm	non-DE
ENSG00000067596	DHX8	18 h	All	non-DE
ENSG00000067646	ZFY	non-DE	non-DE	non-DE
ENSG00000067704	IARS2	non-DE	Yers-Salm	non-DE
ENSG00000067715	SYT1	18 h	MTB	non-DE
ENSG00000067829	IDH3G	18 & 48 h	Virulent	All
ENSG00000067836	ROGDI	non-DE	non-DE	Yers-Salm
ENSG00000067900	ROCK1	18 h	All	non-DE
ENSG00000067955	CBFB	non-DE	non-DE	non-DE
ENSG00000067992	PDK3	48 h	non-DE	All
ENSG00000068001	HYAL2	48 h	non-DE	All
ENSG00000068024	HDAC4	18 & 48 h	All	All
ENSG00000068028	RASSF1	18 & 48 h	All	All
ENSG00000068079	IFI35	Yers-Salm	non-DE	non-DE
ENSG00000068097	HEATR6	18 & 48 h	Yers-Salm	Yers-Salm
ENSG00000068120	COASY	Yers-Salm	Yers-Salm	non-DE
ENSG00000068137	PLEKHH3	48 h	Yers-Salm	All
ENSG00000068305	MEF2A	non-DE	non-DE	non-DE
ENSG00000068308	OTUD5	18 h	All	non-DE
ENSG00000068323	TFE3	18 & 48 h	All	All
ENSG00000068354	TBC1D25	18 h	All	non-DE
ENSG00000068366	ACSL4	18 & 48 h	Virulent	All
ENSG00000068383	INPP5A	18 h	All	non-DE
ENSG00000068394	GPKOW	non-DE	Yers-Salm	non-DE
ENSG00000068400	GRIPAP1	18 & 48 h	All	Yers-Salm
ENSG00000068438	FTSJ1	18 h	All	non-DE
ENSG00000068489	PRR11	18 h	All	Yers-Salm
ENSG00000068615	REEP1	non-DE	Yers-Salm	non-DE
ENSG00000068650	ATP11A	18 & 48 h	All	All
ENSG00000068654	POLR1A	18 h	Virulent	non-DE
ENSG00000068697	LAPTM4A	18 h	Virulent	non-DE
ENSG00000068724	TTC7A	18 & 48 h	All	All
ENSG00000068745	IP6K2	Yers-Salm	Yers-Salm	non-DE
ENSG00000068784	SRBD1	non-DE	non-DE	Yers-Salm
ENSG00000068793	CYFIP1	18 & 48 h	All	All
ENSG00000068796	KIF2A	non-DE	non-DE	non-DE
ENSG00000068831	RASGRP2	non-DE	non-DE	non-DE
ENSG00000068878	PSME4	18 h	All	non-DE
ENSG00000068885	IFT80	non-DE	non-DE	non-DE
ENSG00000068903	SIRT2	48 h	non-DE	All
ENSG00000068912	ERLEC1	18 & 48 h	All	All
ENSG00000068971	PPP2R5B	18 h	All	non-DE
ENSG00000069020	MAST4	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000069248	NUP133	non-DE	non-DE	non-DE
ENSG00000069275	NUCKS1	18 h	All	non-DE
ENSG00000069329	VPS35	non-DE	non-DE	non-DE
ENSG00000069345	DNAJA2	non-DE	non-DE	non-DE
ENSG00000069399	BCL3	All	All	All
ENSG00000069424	KCNAB2	All	All	All
ENSG00000069482	GAL	non-DE	non-DE	Yers-Salm
ENSG00000069493	CLEC2D	48 h	non-DE	All
ENSG00000069509	FUNDC1	non-DE	non-DE	non-DE
ENSG00000069535	MAOB	18 & 48 h	All	All
ENSG00000069667	RORA	18 & 48 h	All	MTB
ENSG00000069712	KIAA1107	18 h	All	non-DE
ENSG00000069812	HES2	non-DE	non-DE	non-DE
ENSG00000069849	ATP1B3	non-DE	non-DE	non-DE
ENSG00000069869	NEDD4	Yers-Salm	non-DE	non-DE
ENSG00000069943	PIGB	non-DE	Yers-Salm	non-DE
ENSG00000069956	MAPK6	non-DE	non-DE	non-DE
ENSG00000069966	GNB5	18 h	All	non-DE
ENSG00000069974	RAB27A	18 & 48 h	All	All
ENSG00000069998	CECR5	18 & 48 h	All	All
ENSG00000070010	UFD1L	non-DE	non-DE	non-DE
ENSG00000070018	LRP6	non-DE	non-DE	non-DE
ENSG00000070019	GUCY2C	non-DE	non-DE	non-DE
ENSG00000070047	PHRF1	non-DE	non-DE	non-DE
ENSG00000070061	IKBKAP	18 h	All	non-DE
ENSG00000070081	NUCB2	Yers-Salm	non-DE	Yers-Salm
ENSG00000070087	PFN2	18 & 48 h	All	All
ENSG00000070182	SPTB	18 & 48 h	Yers-Salm	Yers-Salm
ENSG00000070190	DAPP1	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000070214	SLC44A1	18 h	All	non-DE
ENSG00000070269	TMEM260	non-DE	Yers-Salm	non-DE
ENSG00000070366	SMG6	18 h	All	non-DE
ENSG00000070367	EXOC5	18 h	Yers-Salm	non-DE
ENSG00000070371	CLTCL1	non-DE	non-DE	non-DE
ENSG00000070404	FSTL3	18 & 48 h	All	All
ENSG00000070413	DGCR2	non-DE	non-DE	non-DE
ENSG00000070423	RNF126	18 h	Virulent	non-DE
ENSG00000070444	MNT	18 h	All	non-DE
ENSG00000070476	ZXDC	Yers-Salm	non-DE	non-DE
ENSG00000070495	JMJD6	18 & 48 h	All	All
ENSG00000070501	POLB	18 & 48 h	All	All
ENSG00000070540	WIPI1	18 h	Virulent	non-DE
ENSG00000070610	GBA2	18 h	All	non-DE
ENSG00000070614	NDST1	18 & 48 h	All	All
ENSG00000070669	ASNS	non-DE	non-DE	non-DE
ENSG00000070718	AP3M2	All	All	All
ENSG00000070731	ST6GALNAC2	non-DE	non-DE	non-DE
ENSG00000070756	PABPC1	18 & 48 h	Virulent	All
ENSG00000070759	TESK2	18 & 48 h	Virulent	All
ENSG00000070761	C16orf80	non-DE	non-DE	non-DE
ENSG00000070770	CSNK2A2	non-DE	non-DE	non-DE
ENSG00000070778	PTPN21	non-DE	non-DE	non-DE
ENSG00000070785	EIF2B3	18 h	All	non-DE
ENSG00000070808	CAMK2A	18 h	Virulent	non-DE
ENSG00000070814	TCOF1	18 h	All	non-DE
ENSG00000070831	CDC42	Yers-Salm	non-DE	non-DE
ENSG00000070882	OSBPL3	18 & 48 h	All	All
ENSG00000070950	RAD18	non-DE	non-DE	non-DE
ENSG00000070961	ATP2B1	18 h	Virulent	non-DE
ENSG00000071051	NCK2	18 h	All	non-DE
ENSG00000071054	MAP4K4	Yers-Salm	non-DE	non-DE
ENSG00000071073	MGAT4A	Yers-Salm	non-DE	Yers-Salm
ENSG00000071082	RPL31	18 & 48 h	All	All
ENSG00000071127	WDR1	non-DE	non-DE	non-DE
ENSG00000071189	SNX13	18 h	All	non-DE
ENSG00000071205	ARHGAP10	non-DE	Yers-Salm	Yers-Salm
ENSG00000071242	RPS6KA2	18 & 48 h	All	All
ENSG00000071243	ING3	Yers-Salm	non-DE	non-DE
ENSG00000071246	VASH1	Yers-Salm	Virulent	non-DE
ENSG00000071462	WBSCR22	18 h	All	non-DE
ENSG00000071537	SEL1L	48 h	non-DE	All
ENSG00000071539	TRIP13	18 h	All	Yers-Salm
ENSG00000071553	ATP6AP1	non-DE	non-DE	non-DE
ENSG00000071564	TCF3	18 h	Virulent	non-DE
ENSG00000071575	TRIB2	All	MTB	MTB
ENSG00000071626	DAZAP1	Yers-Salm	Yers-Salm	non-DE
ENSG00000071655	MBD3	18 h	Virulent	non-DE
ENSG00000071794	HLTF	18 h	All	non-DE
ENSG00000071859	FAM50A	48 h	Yers-Salm	All
ENSG00000071889	FAM3A	Yers-Salm	Yers-Salm	non-DE
ENSG00000071894	CPSF1	18 & 48 h	All	All
ENSG00000071967	CYBRD1	18 & 48 h	All	All
ENSG00000071994	PDCD2	18 h	All	non-DE
ENSG00000072042	RDH11	48 h	Yers-Salm	All
ENSG00000072062	PRKACA	Yers-Salm	non-DE	non-DE
ENSG00000072071	LPHN1	18 h	All	non-DE
ENSG00000072110	ACTN1	18 h	All	non-DE
ENSG00000072121	ZFYVE26	Yers-Salm	Yers-Salm	non-DE
ENSG00000072134	EPN2	non-DE	non-DE	non-DE
ENSG00000072135	PTPN18	18 & 48 h	All	All
ENSG00000072163	LIMS2	Yers-Salm	non-DE	non-DE
